Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00834007


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
834007;1;01/09/2017;1;10,3;84,1;20;25;1;1;1;;0;0,0;0,4;7,0;2,0;0,0;3,2;1,4;5,6;5,4;3,1;0,6;6,0;7,0;3,5;2,0;5,8;3,6;4,6;1,2;10,3;3,4;0,0;0,0;1,8;0,4;1,0;0,6;1,8;2,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/08/2017;1;21,7;112,1;19;18;1;1;1;;0;7,8;15,3;7,2;0,0;0,0;0,0;5,6;0,4;1,4;0,0;0,0;0,0;1,4;2,3;0,0;0,0;0,0;9,8;21,7;1,8;0,0;3,0;8,8;1,2;0,8;11,2;10,0;2,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/07/2017;1;81,6;490,5;21;31;1;1;1;;0;23,3;14,6;7,0;10,3;20,2;29,4;11,8;14,2;14,2;20,7;0,8;3,4;0,2;5,8;3,4;2,0;7,5;1,8;1,0;26,3;81,6;42,1;10,7;8,5;16,8;2,3;11,2;65,0;20,5;10,1;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/06/2017;1;49,4;484,0;6;29;1;1;1;;0;33,9;7,0;2,6;8,3;3,6;49,4;1,0;6,7;6,3;28,4;6,1;1,7;19,2;7,7;15,4;47,3;0,6;11,0;10,2;3,5;14,4;5,4;5,6;48,2;31,6;6,6;0,0;21,2;40,4;40,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834007;1;01/05/2017;1;73,0;398,0;31;22;1;1;1;;0;4,4;0,6;60,0;1,4;0,2;8,4;19,7;8,1;17,1;5,8;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;16,0;5,4;15,6;0,0;4,6;29,4;1,0;0,0;49,6;72,9;2,2;73,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
834007;1;01/04/2017;1;61,6;289,7;13;20;1;1;1;;0;0,0;24,1;39,2;0,4;5,0;4,9;11,2;0,0;0,2;4,8;5,2;11,4;61,6;11,4;12,2;0,0;41,4;0,0;1,2;0,0;0,0;0,0;28,8;1,2;0,0;0,0;0,0;2,6;0,2;22,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/03/2017;1;37,6;156,2;4;19;1;1;1;;0;12,4;11,0;0,0;37,6;12,4;1,4;0,0;1,0;8,2;7,6;1,2;26,6;6,6;0,6;0,0;0,0;0,8;0,0;4,0;0,0;0,0;0,0;0,4;2,2;0,0;17,0;0,0;0,0;0,0;0,6;4,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/02/2017;1;5,2;21,1;18;14;1;1;1;;0;0,2;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,2;0,0;0,0;0,2;0,2;0,0;5,2;0,6;0,6;4,6;3,6;0,6;2,3;0,0;1,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
834007;1;01/01/2017;1;;28,7;;;0;1;0;;0;0,8;0,0;0,0;0,0;0,2;0,0;3,8;0,2;2,5;2,0;0,0;1,7;0,0;1,0;2,6;0,0;0,0;0,0;0,0;1,0;0,0;0,6;1,2;0,0;0,0;;8,0;0,0;0,0;1,5;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;4;1;1;1;1;
834007;1;01/12/2016;1;17,6;68,0;18;13;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;2,0;7,8;2,0;17,6;0,4;0,0;9,2;0,6;1,6;14,4;0,0;0,0;0,0;1,8;5,2;5,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/11/2016;1;5,8;17,8;15;11;1;1;1;;0;0,0;1,0;1,3;0,0;0,0;3,0;0,0;1,2;0,0;0,5;0,8;0,0;0,0;0,0;5,8;0,0;0,4;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;0,4;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/10/2016;1;3,2;14,1;12;12;1;1;1;;0;0,0;0,0;0,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;3,2;0,2;2,8;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,8;0,0;0,4;0,8;0,0;0,0;0,0;1,0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/09/2016;1;21,6;57,4;11;9;1;1;1;;0;0,0;7,0;9,2;0,8;6,8;1,8;0,4;0,0;0,0;9,0;21,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/08/2016;1;13,8;57,5;24;19;1;1;1;;0;0,0;1,0;2,4;0,5;0,6;1,4;2,0;0,0;0,0;1,7;1,3;0,0;0,0;0,0;1,0;4,4;0,0;0,0;1,2;3,1;0,4;0,0;0,0;13,8;0,0;0,0;0,4;7,8;4,0;0,3;10,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/07/2016;1;25,0;110,3;13;24;1;1;1;;0;4,4;0,4;4,1;5,4;3,4;2,6;8,2;0,0;0,0;0,6;0,0;4,0;25,0;8,6;1,9;1,4;2,2;0,0;0,0;17,9;0,4;0,0;0,0;3,2;0,3;0,2;2,1;2,0;2,6;5,8;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/06/2016;1;36,0;148,5;4;;1;1;0;;0;;0,0;10,4;36,0;14,8;4,6;1,8;0,2;0,0;1,8;0,0;0,0;2,0;11,0;2,5;0,0;0,0;0,0;1,6;1,8;0,4;16,6;7,6;11,2;0,0;2,4;6,8;14,2;0,2;0,6;;;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/05/2016;1;119,8;478,9;30;23;1;1;1;;0;2,9;60,6;4,8;1,0;1,2;23,4;0,9;0,8;54,1;102,1;14,0;0,8;0,0;0,0;0,0;0,8;13,8;0,6;0,8;0,0;0,0;0,0;0,0;10,2;39,8;8,4;1,2;0,0;3,8;119,8;13,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/04/2016;1;101,8;292,0;16;21;1;1;1;;0;13,0;1,0;0,0;3,8;0,4;8,5;0,6;0,0;0,8;0,0;35,2;6,5;2,4;11,0;0,0;101,8;58,0;17,2;3,0;0,0;0,0;1,4;0,0;0,0;6,2;11,4;0,0;3,4;1,0;5,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/03/2016;1;65,2;268,7;30;17;1;1;1;;0;0,0;0,0;8,4;45,8;0,0;0,2;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,4;19,8;8,0;52,0;15,6;1,4;0,0;0,0;13,0;11,4;0,0;13,2;2,2;0,0;0,7;11,0;65,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/02/2016;1;27,0;69,2;18;13;1;1;1;;0;6,2;1,6;0,0;0,0;0,0;0,0;0,0;2,4;4,6;2,0;0,0;0,0;0,0;0,0;8,4;2,8;0,0;27,0;4,6;1,8;4,2;2,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
834007;1;01/01/2016;1;25,7;126,0;10;17;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;25,7;3,0;1,0;0,0;3,0;1,0;2,6;3,6;6,0;14,8;24,8;3,2;13,8;1,0;0,0;0,0;3,0;0,0;0,4;0,0;14,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/12/2015;1;49,0;91,8;25;14;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8;7,4;0,0;4,0;5,8;1,0;0,2;1,8;4,7;2,6;49,0;1,3;4,2;3,0;5,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/11/2015;1;20,2;30,6;10;5;1;1;1;;0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;20,2;0,0;0,0;0,0;0,0;2,0;0,0;2,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/10/2015;1;6,3;16,6;18;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,2;0,0;3,4;0,0;3,0;2,7;0,6;0,0;6,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/09/2015;1;16,2;35,1;1;13;1;1;1;;0;16,2;0,3;0,0;0,6;0,0;0,0;0,0;0,0;1,8;0,0;5,2;0,6;1,4;0,0;2,6;0,8;4,2;1,0;0,2;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/08/2015;1;14,6;116,0;2;20;1;1;1;;0;9,5;14,6;0,1;0,0;5,0;1,2;0,0;0,4;12,2;0,2;9,3;6,1;7,6;5,0;9,0;12,0;0,0;0,0;1,6;0,6;12,4;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,6;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/07/2015;1;109,0;448,5;4;27;1;1;1;;0;6,0;8,0;31,0;109,0;22,6;2,0;0,0;8,0;0,0;3,0;8,2;8,0;3,9;0,0;3,6;12,8;23,6;4,0;15,0;9,8;18,0;19,1;12,5;18,2;0,0;8,2;10,2;38,1;17,2;16,7;11,8;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/06/2015;1;139,3;451,4;29;29;1;1;1;;0;0,0;2,3;0,2;22,0;4,6;31,8;33,0;5,0;4,6;15,0;0,4;18,4;0,4;1,0;5,9;1,0;0,8;2,0;2,7;9,6;9,0;22,6;15,2;27,0;33,0;9,6;22,4;5,4;139,3;7,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
834007;1;01/05/2015;1;76,7;182,2;30;22;1;1;1;;0;0,0;0,0;0,4;10,8;0,0;0,0;7,4;0,0;0,0;0,8;1,5;0,0;0,0;7,2;2,5;6,8;11,1;1,6;5,6;12,2;1,6;0,2;5,2;0,9;1,2;1,5;5,0;18,0;0,0;76,7;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/04/2015;1;1,4;2,6;11;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;1,4;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;
834007;1;01/03/2015;1;79,6;341,8;20;17;1;1;1;;0;0,0;5,0;1,2;1,6;7,9;65,3;0,0;9,0;76,3;2,0;1,8;0,0;0,0;0,0;0,0;3,0;1,2;0,0;0,0;79,6;2,6;18,3;0,0;22,6;3,0;0,0;0,0;0,0;0,0;41,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/02/2015;1;22,2;56,2;18;11;1;1;1;;0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;5,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;22,2;1,6;0,0;0,0;8,4;2,0;0,6;9,0;0,0;2,2;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
834007;1;01/01/2015;1;21,6;65,4;24;;1;1;0;;0;2,6;17,7;0,0;0,0;0,0;0,0;;0,0;0,4;2,0;1,3;6,6;0,8;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;21,6;0,8;0,0;0,0;0,0;;7,0;1,6;1;1;1;1;1;1;;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;4;1;
834007;1;01/12/2014;1;11,2;71,3;3;18;1;1;1;;0;0,2;8,5;11,2;2,2;0,0;0,0;0,0;0,0;3,6;10,6;2,0;7,1;2,0;0,0;11,2;0,8;2,0;0,4;2,4;1,7;0,0;0,0;1,6;0,0;0,2;0,0;0,0;3,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834007;1;01/11/2014;1;18,6;25,9;4;5;1;1;1;;0;3,7;0,6;0,2;18,6;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
834007;1;01/10/2014;1;44,2;146,5;6;22;1;1;1;;0;1,0;0,0;1,2;1,4;0,0;44,2;21,3;7,6;0,0;20,8;2,6;8,6;3,4;0,0;0,0;0,0;2,6;4,3;0,4;0,0;0,8;0,7;7,8;5,8;0,8;0,0;2,2;0,0;5,0;1,0;3,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
