Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00834014


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
834014;1;01/02/1958;1;42,0;82,0;20;8;1;1;0;1800;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;42,0;6,0;0,0;0,0;5,0;0,0;0,0;2,0;18,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834014;1;01/01/1958;1;5,0;8,0;13;3;1;1;0;1800;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/12/1957;1;0,0;0,0;1;;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/11/1957;1;0,0;0,0;1;;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/10/1957;1;6,0;9,0;6;3;1;1;0;1366;1;2,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/09/1957;1;1,0;1,0;9;1;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/08/1957;1;20,0;80,0;8;7;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;16,0;0,0;20,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;14,0;1,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/07/1957;1;71,0;113,0;10;8;1;1;0;1366;1;1,0;1,0;6,0;0,0;0,0;0,0;0,0;0,0;11,0;71,0;7,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/06/1957;1;31,0;158,0;10;14;1;1;0;1366;1;0,0;30,0;30,0;10,0;0,0;0,0;0,0;0,0;15,0;31,0;0,0;4,0;0,0;7,0;5,0;0,0;0,0;4,0;0,0;7,0;5,0;0,0;0,0;2,0;5,0;3,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/05/1957;1;51,0;243,0;26;18;1;1;0;1366;1;2,0;0,0;0,0;0,0;7,0;11,0;5,0;0,0;19,0;14,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;6,0;19,0;8,0;13,0;8,0;51,0;10,0;43,0;8,0;12,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/04/1957;1;55,0;347,0;14;22;1;1;0;1366;1;0,0;2,0;2,0;20,0;7,0;0,0;5,0;13,0;16,0;0,0;32,0;18,0;8,0;55,0;46,0;17,0;0,0;0,0;7,0;0,0;7,0;8,0;19,0;8,0;15,0;1,0;0,0;39,0;2,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/03/1957;1;91,0;259,0;29;13;1;1;0;1366;1;0,0;0,0;0,0;0,0;12,0;10,0;67,0;0,0;2,0;5,0;21,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;11,0;32,0;91,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/02/1957;1;7,0;13,0;24;3;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;7,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834014;1;01/01/1957;1;49,0;143,0;12;9;1;1;0;1366;1;0,0;0,0;0,0;0,0;0,0;5,0;46,0;0,0;2,0;0,0;4,0;49,0;22,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/12/1956;1;5,0;6,0;4;2;1;1;0;1681,19995117187;1;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/11/1956;1;3,0;3,0;13;1;1;1;0;1681,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/10/1956;1;23,0;43,0;27;3;1;1;0;1681,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;23,0;9,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/09/1956;1;21,0;53,0;18;9;1;1;0;1681,19995117187;1;0,0;2,0;0,0;0,0;0,0;3,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;21,0;1,0;0,0;6,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/08/1956;1;52,0;221,0;15;21;1;1;0;1681,19995117187;1;9,0;2,0;0,0;0,0;0,0;4,0;4,0;0,0;9,0;25,0;12,0;3,0;6,0;0,0;52,0;0,0;6,0;0,0;7,0;5,0;1,0;30,0;9,0;0,0;0,0;0,0;4,0;17,0;7,0;5,0;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/07/1956;1;37,0;210,0;1;19;1;1;0;1681,19995117187;1;37,0;22,0;6,0;6,0;6,0;1,0;0,0;12,0;2,0;0,0;7,0;19,0;1,0;19,0;22,0;6,0;2,0;0,0;0,0;21,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;9,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/06/1956;1;130,0;360,9;27;18;1;1;0;1681,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;0,8;17,0;2,0;18,0;12,0;0,0;0,0;4,0;8,0;0,0;0,0;2,1;2,6;0,4;0,0;2,0;8,0;55,0;130,0;51,0;19,0;10,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/05/1956;1;25,0;127,0;28;9;1;1;0;1681,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;11,0;0,0;0,0;0,0;11,0;0,0;11,0;25,0;6,0;0,0;24,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/04/1956;1;96,0;192,3;3;12;1;1;0;1681,19995117187;1;0,0;20,0;96,0;4,0;3,0;2,0;2,0;0,0;0,0;0,3;11,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,0;0,0;4,0;0,0;16,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/03/1956;1;85,0;343,0;25;13;1;1;0;1681,19995117187;1;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;5,0;26,0;0,0;20,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;30,0;51,0;85,0;62,0;18,0;7,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/02/1956;1;25,0;93,0;23;16;1;1;0;1681,19995117187;1;1,0;5,0;1,0;1,0;1,0;0,0;0,0;0,0;4,0;0,0;3,0;10,0;0,0;0,0;0,0;2,0;9,0;0,0;0,0;0,0;0,0;0,0;25,0;12,0;1,0;6,0;0,0;8,0;4,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
834014;1;01/01/1956;1;6,0;29,0;1;10;1;1;0;1681,19995117187;1;6,0;0,0;0,0;0,0;5,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;3,0;2,0;1,0;1,0;3,0;0,0;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/12/1955;1;32,0;84,0;4;11;1;1;0;2410;1;0,0;0,0;0,0;32,0;20,0;7,0;2,0;0,0;1,0;4,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;2,0;0,0;0,0;0,0;0,0;2,0;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/11/1955;1;5,0;17,0;10;4;1;1;0;2410;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;5,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/10/1955;1;8,0;27,0;24;8;1;1;0;2410;1;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;5,0;1,0;2,0;0,0;5,0;0,0;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/09/1955;1;9,0;40,0;30;8;1;1;0;2410;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;5,0;3,0;0,0;0,0;0,0;0,0;0,0;6,0;4,0;3,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/08/1955;1;81,0;234,0;15;15;1;1;0;2410;1;32,0;2,0;17,0;44,0;2,0;0,0;2,0;0,0;6,0;7,0;1,0;0,0;0,0;0,0;81,0;7,0;0,0;0,0;19,0;0,0;7,0;0,0;0,0;5,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/07/1955;1;94,0;411,0;22;22;1;1;0;2410;1;3,0;17,0;44,0;17,0;17,0;38,0;51,0;0,0;0,0;7,0;7,0;0,0;7,0;2,0;0,0;8,0;14,0;20,0;15,0;11,0;2,0;94,0;13,0;4,0;18,0;2,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/06/1955;1;94,0;315,0;9;16;1;1;0;2410;1;0,0;0,0;3,0;2,0;0,0;14,0;0,0;0,0;94,0;0,0;0,0;0,0;1,0;0,0;0,0;8,0;69,0;19,0;2,0;1,0;4,0;0,0;0,0;9,0;0,0;9,0;42,0;0,0;37,0;1,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/05/1955;1;47,0;252,0;29;20;1;1;0;2410;1;2,0;38,0;0,0;6,0;2,0;5,0;0,0;38,0;6,0;0,0;14,0;15,0;0,0;4,0;5,0;0,0;6,0;0,0;8,0;6,0;0,0;18,0;2,0;0,0;7,0;8,0;0,0;15,0;47,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/04/1955;1;62,0;229,0;8;16;1;1;0;2410;1;5,0;6,0;4,0;0,0;4,0;0,0;5,0;62,0;0,0;0,0;15,0;17,0;22,0;2,0;0,0;0,0;3,0;5,0;45,0;22,0;9,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/03/1955;1;74,0;519,0;5;20;1;1;0;2410;1;1,0;7,0;21,0;37,0;74,0;45,0;19,0;69,0;46,0;8,0;8,0;0,0;2,0;4,0;0,0;0,0;2,0;12,0;0,0;0,0;0,0;0,0;0,0;9,0;46,0;0,0;0,0;25,0;51,0;33,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/02/1955;1;55,0;239,0;28;13;1;1;0;2410;1;0,0;0,0;0,0;0,0;0,0;0,0;25,0;2,0;22,0;7,0;45,0;51,0;2,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;22,0;0,0;0,0;2,0;3,0;0,0;55,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834014;1;01/01/1955;1;17,0;43,0;28;7;1;1;0;2410;1;0,0;9,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;5,0;7,0;0,0;17,0;0,0;0,0;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/12/1954;1;16,0;32,0;16;3;1;1;0;1586;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;0,0;0,0;15,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/11/1954;1;35,0;42,0;24;3;1;1;0;1586;1;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/10/1954;1;11,0;12,0;18;2;1;1;0;1586;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/09/1954;1;26,0;58,0;2;8;1;1;0;1586;1;0,0;26,0;0,0;0,0;1,0;0,0;5,0;0,0;2,0;0,0;0,0;0,0;3,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/08/1954;1;11,0;60,0;16;13;1;1;0;1586;1;0,0;0,0;0,0;10,0;8,0;0,0;0,0;7,0;1,0;0,0;3,0;0,0;0,0;0,0;0,0;11,0;2,0;0,0;2,0;0,0;0,0;7,0;0,0;1,0;0,0;1,0;1,0;0,0;6,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/07/1954;1;23,0;194,0;9;19;1;1;0;1586;1;2,0;9,0;14,0;0,0;0,0;0,0;0,0;15,0;23,0;0,0;0,0;12,0;17,0;16,0;0,0;17,0;2,0;4,0;0,0;3,0;0,0;8,0;6,0;6,0;0,0;0,0;9,0;19,0;0,0;6,0;6,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834014;1;01/06/1954;1;73,0;223,0;2;21;1;1;0;1586;1;0,0;73,0;24,0;4,0;0,0;3,0;0,0;1,0;2,0;11,0;5,0;2,0;2,0;16,0;1,0;2,0;12,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;11,0;1,0;40,0;6,0;0,0;5,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834014;1;01/05/1954;1;78,0;596,0;25;24;1;1;0;1586;1;0,0;19,0;6,0;0,0;0,0;21,0;38,0;15,0;25,0;0,0;8,0;6,0;0,0;0,0;10,0;4,0;1,0;6,0;4,0;6,0;48,0;48,0;51,0;45,0;78,0;12,0;0,0;16,0;23,0;55,0;51,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
