Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00834005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
834005;1;01/10/1969;1;6,8;29,6;4;8;1;1;0;;0;0,0;0,0;0,0;6,8;0,6;0,0;0,0;2,8;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;6,8;0,0;0,0;0,0;0,0;0,0;3,4;1,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/08/1969;1;93,2;266,1;6;15;1;1;0;;0;6,8;7,2;0,0;27,2;15,5;93,2;65,6;0,0;0,0;2,8;2,6;7,6;0,0;3,4;6,8;0,0;8,3;0,0;0,0;0,0;0,0;0,0;18,4;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/07/1969;1;76,2;307,6;6;30;1;1;0;;0;9,8;4,2;10,5;9,6;5,4;76,2;5,8;16,2;9,7;9,3;13,2;9,4;6,2;0,7;8,9;10,5;8,4;15,2;6,3;0,4;6,3;25,1;2,8;15,6;8,3;0,9;2,3;6,4;0,8;3,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/06/1969;1;78,3;309,2;1;30;1;1;0;;0;78,3;9,6;8,3;2,4;0,5;0,3;0,9;3,6;10,4;8,3;6,4;13,9;0,8;2,4;0,6;0,9;1,4;3,2;0,6;12,1;2,4;18,6;5,4;22,0;12,6;12,7;18,3;24,0;9,3;19,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/05/1969;1;56,2;495,7;23;30;1;1;0;;0;3,6;0,6;4,2;0,3;0,0;0,2;15,6;18,2;14,2;17,2;41,0;25,2;22,4;1,4;0,3;0,8;9,4;16,2;24,6;28,3;12,0;38,9;56,2;27,2;29,6;18,5;4,2;7,4;18,2;14,0;25,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/04/1969;1;23,4;132,8;18;23;1;1;0;;0;1,3;0,2;6,4;3,4;0,3;0,6;0,1;3,2;0,8;9,6;0,0;0,0;0,2;3,4;0,6;0,0;0,0;23,4;9,6;15,4;8,9;0,0;0,6;0,0;18,4;3,2;0,6;0,0;0,2;22,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/03/1969;1;28,2;173,6;10;16;1;1;0;;0;25,0;6,4;0,3;0,0;0,0;0,0;0,0;0,0;4,3;28,2;0,0;0,0;0,0;0,0;0,0;0,0;8,2;25,0;6,3;0,0;0,0;0,0;0,0;6,5;15,2;0,2;6,0;22,0;19,1;0,6;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/02/1969;1;3,0;6,9;28;5;1;1;0;;0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;3,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834005;1;01/01/1969;1;52,6;88,4;22;13;1;1;0;;0;0,0;0,8;0,3;0,0;0,0;0,4;0,0;0,0;2,6;1,4;0,0;0,0;0,0;2,1;0,0;0,0;0,4;0,0;0,0;0,0;0,0;52,6;20,8;3,2;0,0;0,0;0,0;0,0;3,5;0,2;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/12/1968;1;2,1;8,2;27;11;1;1;0;1102,19995117188;1;0,0;0,2;0,0;0,6;1,3;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,9;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,6;0,0;0,0;0,0;0,3;0,0;2,1;0,0;0,3;0,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/11/1968;1;3,1;6,4;5;8;1;1;0;1102,19995117188;1;0,0;0,2;0,0;0,0;3,1;0,6;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,3;0,0;1,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/10/1968;1;4,2;24,4;11;16;1;1;0;1102,19995117188;1;0,3;0,9;0,0;0,0;3,6;4,1;0,6;1,2;0,5;0,0;4,2;1,8;2,4;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,4;0,3;0,0;3,1;0,0;0,2;0,0;0,0;0,0;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/09/1968;1;26,1;97,1;29;22;1;1;0;1102,19995117188;1;0,0;0,2;0,0;0,4;3,6;8,2;0,9;0,0;6,5;0,0;4,2;1,9;0,3;1,4;2,3;9,6;0,0;0,2;0,0;0,0;0,0;0,6;2,4;0,9;9,5;7,9;0,2;0,4;26,1;9,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/08/1968;1;9,6;37,6;19;20;1;1;0;1102,19995117188;1;0,3;0,0;3,7;0,0;0,0;2,5;0,8;4,6;0,0;0,0;0,6;0,0;0,0;0,0;0,8;0,4;0,0;0,5;9,6;0,4;0,2;0,0;4,3;2,4;0,9;3,2;0,0;0,2;1,6;0,4;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/07/1968;1;25,3;144,8;12;29;1;1;0;1102,19995117188;1;0,3;2,8;6,2;0,5;1,6;0,0;0,2;0,9;8,4;0,6;19,4;25,3;6,4;9,6;3,1;0,2;0,1;2,1;4,1;0,9;12,4;16,1;12,1;6,4;2,9;0,0;0,4;0,3;0,8;0,2;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/06/1968;1;34,6;131,0;29;29;1;1;0;1102,19995117188;1;2,6;0,4;9,6;4,2;5,1;0,0;1,3;0,2;3,6;4,2;1,9;0,1;2,1;0,3;1,4;0,3;25,4;11,2;0,6;0,3;0,4;0,8;0,2;2,6;1,6;3,9;0,2;5,6;34,6;6,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/05/1968;1;25,2;167,2;13;26;1;1;0;1102,19995117188;1;0,4;0,8;0,3;3,4;0,2;1,2;0,5;11,3;21,3;0,8;9,4;3,6;25,2;0,6;0,2;0,0;6,4;0,0;1,6;0,4;3,5;4,2;0,0;0,0;6,2;0,0;5,3;4,1;10,3;25,0;21,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/04/1968;1;24,1;106,3;30;23;1;1;0;1102,19995117188;1;0,2;0,0;0,8;0,4;0,0;1,6;0,3;0,5;0,6;0,2;0,0;0,0;0,9;1,4;0,5;0,0;0,1;24,0;0,0;0,4;0,0;6,2;21,8;8,6;0,4;8,2;0,3;4,2;0,6;24,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/03/1968;1;25,3;202,0;23;25;1;1;0;1102,19995117188;1;0,0;0,0;0,0;0,0;2,1;0,8;25,0;24,0;18,0;0,0;0,9;24,0;3,6;8,2;0,2;0,5;0,1;2,7;0,6;7,9;4,2;9,6;25,3;11,2;16,4;9,4;0,3;2,1;0,3;4,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/02/1968;1;11,3;24,7;6;12;1;1;0;1102,19995117188;1;0,0;0,2;4,6;0,0;2,4;11,3;0,0;0,5;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;1,3;0,0;0,0;1,4;0,5;0,0;0,0;0,0;0,8;0,6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
834005;1;01/01/1968;1;85,4;152,5;27;7;1;1;0;1102,19995117188;1;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;63,7;0,0;0,0;85,4;0,6;0,0;1,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/12/1967;1;0,6;2,1;20;5;1;1;0;1675,30004882813;1;0,0;0,4;0,0;0,0;0,2;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/11/1967;1;0,5;1,3;9;4;1;1;0;1675,30004882813;1;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/10/1967;1;9,6;65,8;19;12;1;1;0;1675,30004882813;1;6,8;8,1;9,2;0,0;0,0;5,4;0,0;6,2;0,0;0,0;0,0;0,0;4,3;0,0;6,2;0,0;0,0;0,0;9,6;0,0;0,0;0,0;0,0;3,1;0,2;6,4;0,0;0,0;0,0;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/09/1967;1;6,2;17,6;4;9;1;1;0;1675,30004882813;1;0,0;0,0;0,0;6,2;0,0;0,3;0,0;0,8;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,4;0,3;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,3;0,0;0,0;0,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/08/1967;1;25,0;168,3;19;22;1;1;0;1675,30004882813;1;6,8;0,2;0,5;9,4;3,6;0,0;0,4;0,3;0,0;0,0;0,0;1,3;0,4;0,9;6,8;3,2;22,0;18,0;25,0;23,0;6,8;0,0;0,3;0,0;8,2;24,0;0,0;0,4;0,0;6,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/07/1967;1;74,0;436,2;10;27;1;1;0;1675,30004882813;1;0,0;0,8;10,6;50,3;25,0;0,4;0,8;0,5;6,3;74,0;9,1;24,0;52,0;0,0;0,4;0,2;0,0;0,8;1,4;0,0;6,8;0,2;0,9;0,4;8,6;12,5;25,0;4,2;0,6;68,0;52,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/06/1967;1;126,0;294,2;6;27;1;1;0;1675,30004882813;1;0,0;4,6;0,8;3,6;25,0;126,0;12,0;24,0;11,6;9,6;0,0;0,9;2,2;21,0;8,4;1,4;0,2;1,2;0,3;0,6;2,1;0,2;0,0;0,4;2,1;3,6;4,6;16,8;10,2;0,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/05/1967;1;21,3;135,0;26;27;1;1;0;1675,30004882813;1;0,0;4,8;0,0;0,0;9,6;0,2;6,4;10,3;14,6;2,4;0,0;8,3;0,6;10,4;0,5;0,1;0,2;6,4;5,2;0,4;3,4;6,2;4,2;3,5;6,4;21,3;4,2;3,2;0,6;0,2;1,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/04/1967;1;62,0;232,7;6;22;1;1;0;1675,30004882813;1;0,8;0,6;0,0;8,4;10,9;62,0;0,2;0,3;0,9;1,8;23,2;4,6;0,2;0,5;0,0;0,6;24,0;22,5;15,2;0,0;0,0;0,6;0,0;1,8;0,0;0,0;18,0;0,0;10,6;25,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/03/1967;1;29,6;251,9;23;22;1;1;0;1675,30004882813;1;0,0;6,7;0,4;0,0;4,2;0,0;6,5;4,2;6,5;0,0;0,0;19,6;25,0;18,0;9,6;0,0;14,2;23,4;11,8;0,0;0,0;0,0;29,6;4,2;9,5;24,2;5,4;10,6;7,2;4,3;6,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/02/1967;1;25,0;63,7;8;11;1;1;0;1675,30004882813;1;0,4;0,7;0,0;0,0;0,0;0,0;0,0;25,0;9,8;0,0;0,0;0,0;0,0;0,0;0,0;0,6;15,0;0,0;0,0;0,0;0,0;0,2;0,9;9,9;0,6;0,0;0,0;0,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834005;1;01/01/1967;1;1,6;6,5;18;11;1;1;0;1675,30004882813;1;0,3;0,5;0,7;0,0;0,0;0,0;0,0;0,0;0,2;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,2;0,0;0,0;0,0;0,0;0,0;0,2;0,4;1,4;0,0;0,0;0,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/12/1966;1;8,6;23,4;23;16;1;1;0;2158,30004882813;1;0,4;0,0;0,0;0,0;0,0;4,2;0,0;0,6;0,9;0,0;0,0;0,6;0,5;0,0;0,0;0,0;1,3;0,0;0,4;0,0;0,0;0,7;8,6;0,6;0,2;0,0;2,3;0,0;1,4;0,2;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/11/1966;1;12,4;52,6;5;10;1;1;0;2158,30004882813;1;0,0;2,1;0,0;0,0;12,4;0,0;0,0;0,0;1,4;0,0;0,0;7,5;0,0;0,0;0,4;8,6;0,7;0,0;0,0;0,0;0,0;0,0;6,8;12,2;0,0;0,0;0,0;0,0;0,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/10/1966;1;11,3;56,5;24;12;1;1;0;2158,30004882813;1;0,0;0,0;0,0;0,0;6,1;1,3;0,0;0,0;5,6;0,0;0,0;7,5;0,0;3,5;0,0;0,0;4,6;0,0;0,0;4,7;0,0;0,0;8,6;11,3;0,0;0,0;0,3;2,6;0,0;0,0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/09/1966;1;35,0;179,8;2;19;1;1;0;2158,30004882813;1;0,0;35,0;2,5;0,9;0,3;24,2;0,3;6,3;4,2;0,3;0,0;6,3;0,0;0,0;0,3;0,0;0,0;0,0;0,0;6,5;24,3;0,0;0,0;22,0;18,0;6,4;9,2;4,4;8,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/08/1966;1;36,8;107,8;11;19;1;1;0;2158,30004882813;1;2,5;0,0;1,5;4,6;0,3;0,0;0,0;0,0;0,6;2,1;36,8;0,4;0,0;0,3;0,0;22,8;8,4;0,0;0,4;12,2;0,0;0,9;0,0;9,6;0,0;0,0;0,6;0,8;0,0;0,2;2,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/07/1966;1;56,0;391,6;14;30;1;1;0;2158,30004882813;1;0,4;0,2;6,2;4,1;0,6;8,4;2,3;12,5;15,2;27,4;31,3;26,2;35,8;56,0;9,7;17,6;9,6;7,4;6,5;4,2;22,6;39,2;0,0;9,4;4,8;10,6;8,4;2,1;0,8;9,6;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/06/1966;1;62,1;136,4;12;23;1;1;0;2158,30004882813;1;1,4;0,3;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,8;62,1;2,4;6,4;0,3;12,0;0,0;4,2;2,8;0,6;1,4;0,6;0,2;3,2;8,6;0,7;2,4;9,8;5,2;9,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/05/1966;1;294,0;554,3;29;14;1;1;0;2158,30004882813;1;0,0;0,2;2,4;12,2;0,0;6,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;4,2;10,5;0,0;0,0;0,2;0,0;0,0;0,3;0,0;122,4;294,0;50,6;50,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/04/1966;1;32,2;176,5;29;17;1;1;0;2158,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,9;0,0;19,2;0,3;2,0;0,2;12,3;0,0;3,4;1,6;0,4;12,0;24,0;18,0;16,0;3,1;0,3;0,0;32,2;24,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834005;1;01/03/1966;1;59,2;182,8;16;19;1;1;0;2158,30004882813;1;3,1;1,4;0,8;11,4;0,9;19,2;4,1;3,2;17,4;4,3;0,0;6,2;0,0;0,0;11,4;59,2;9,4;2,9;0,0;0,0;14,6;12,2;0,0;0,0;0,9;0,0;0,0;0,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834005;1;01/02/1966;1;49,4;204,3;9;16;1;1;0;2158,30004882813;1;8,4;16,0;0,9;11,2;10,4;11,6;14,2;8,6;49,4;12,8;36,0;0,0;0,0;0,0;11,3;9,4;0,0;0,0;0,3;2,4;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834005;1;01/01/1966;1;74,4;92,3;31;8;1;1;0;2158,30004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,6;6,4;1,4;0,0;0,0;0,0;8,2;0,3;0,0;0,0;0,0;0,0;0,0;74,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
