Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00834017


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
834017;1;01/02/2019;1;20,4;68,9;5;13;1;1;1;;0;0,0;0,3;3,4;9,4;20,4;12,9;3,8;0,0;0,0;0,0;0,0;0,0;0,5;0,9;0,0;1,7;0,0;0,1;0,0;0,2;0,0;15,1;0,0;0,0;0,0;0,2;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834017;1;01/01/2019;1;73,2;152,1;29;19;1;1;1;;0;0,0;0,3;0,0;0,0;0,0;0,3;10,1;13,3;2,4;0,0;2,4;11,4;10,1;0,3;0,5;0,0;0,1;0,0;0,3;0,0;0,0;23,1;0,0;0,1;0,0;2,0;0,0;0,3;73,2;1,1;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/12/2018;1;23,2;42,0;10;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;23,2;0,0;3,4;0,1;0,0;0,0;0,0;11,2;1,0;0,3;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/11/2018;1;7,7;27,7;28;14;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,5;0,0;0,2;0,0;0,0;0,5;0,0;0,0;0,4;0,0;0,5;0,0;5,1;0,2;0,0;0,0;0,5;0,2;0,1;5,4;7,7;0,1;1,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/10/2018;1;10,9;15,3;8;9;1;1;1;;0;0,1;0,0;0,0;0,7;0,0;0,0;0,2;10,9;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,2;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;1,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/09/2018;1;16,2;41,7;2;14;1;1;1;;0;0,0;16,2;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1,4;3,3;0,1;0,3;0,0;0,0;0,0;0,3;1,1;1,5;0,5;8,3;0,0;0,0;1,1;0,0;0,0;0,0;2,3;3,7;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/08/2018;1;26,8;102,5;28;22;1;1;1;;0;20,6;0,2;0,1;0,0;0,0;0,0;1,2;1,0;1,0;6,0;0,0;3,9;7,9;0,0;0,0;2,4;0,0;0,0;0,0;1,7;4,7;0,7;4,4;0,1;4,8;1,5;0,2;26,8;7,2;4,8;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/07/2018;1;21,8;90,9;31;22;1;1;1;;0;0,0;3,1;0,1;0,0;0,0;4,6;4,6;0,0;1,2;0,0;0,2;5,3;0,4;0,0;0,0;0,0;1,4;10,6;0,1;7,3;0,2;0,0;1,1;0,6;0,3;4,7;6,3;16,7;0,1;0,2;21,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/06/2018;1;47,4;155,5;20;23;1;1;1;;0;0,1;0,0;8,6;0,0;0,0;1,4;21,9;5,3;0,0;0,0;3,2;0,1;0,0;1,8;2,7;2,9;1,4;13,5;0,3;47,4;0,1;0,4;0,0;4,9;2,2;1,7;11,5;10,8;11,5;1,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/05/2018;1;35,3;185,2;6;22;1;1;1;;0;27,5;0,5;1,5;8,3;18,5;35,3;0,0;0,0;3,5;1,7;0,9;21,7;0,4;0,0;10,1;1,7;19,6;1,7;0,0;0,0;0,0;0,0;0,9;6,7;3,6;0,0;15,0;2,4;1,3;0,0;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/04/2018;1;81,5;521,6;8;25;1;1;1;;0;2,9;9,0;2,3;0,0;0,0;4,5;63,3;81,5;8,5;0,7;53,8;17,7;18,2;1,7;17,0;14,7;8,8;3,1;9,8;22,9;14,4;50,6;56,3;15,9;12,7;0,0;0,0;3,9;0,0;27,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/03/2018;1;35,1;143,2;6;15;1;1;1;;0;4,2;0,1;0,5;0,5;0,0;35,1;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,6;3,7;0,7;6,4;14,6;30,9;22,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/02/2018;1;15,7;95,1;19;;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;9,1;;11,3;1,2;2,7;5,7;5,4;0,9;1,3;15,2;15,7;5,1;14,1;0,0;4,3;0,0;0,0;2,4;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834017;1;01/01/2018;1;28,8;81,6;20;17;3;3;3;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,3;0,0;7,3;6,0;0,2;0,3;6,1;0,0;2,0;9,3;0,0;10,2;28,8;0,9;0,6;4,5;2,6;1,2;0,0;0,0;0,0;0,7;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/12/2017;1;10,7;21,7;20;7;1;1;1;;0;0,0;0,3;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,7;0,0;4,3;0,5;5,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/11/2017;1;5,0;7,4;25;8;2;2;2;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,4;0,5;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,4;0,2;0,2;0,0;5,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;1;1;1;1;0;
834017;1;01/10/2017;1;5,5;23,9;19;18;1;1;1;;0;0,2;0,0;0,0;0,0;5,3;0,2;0,0;0,6;1,5;0,3;1,8;0,0;0,7;0,0;0,0;0,4;0,3;1,4;5,5;0,6;0,5;0,7;2,3;0,0;0,0;0,0;0,6;0,0;0,0;0,0;1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/09/2017;1;7,3;54,3;12;23;3;3;3;;0;0,0;0,0;4,6;2,6;0,0;1,0;0,1;7,1;0,0;4,0;1,0;7,3;1,9;1,1;1,5;4,1;3,0;0,2;2,0;4,9;0,3;0,0;0,4;0,7;4,1;0,0;1,6;0,2;0,6;0,0;;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/08/2017;1;29,0;165,0;1;23;1;1;1;;0;29,0;6,0;1,5;0,0;0,0;0,0;1,0;0,5;0,2;0,0;0,0;0,0;0,7;8,5;0,0;0,7;1,1;24,0;18,3;2,9;1,4;1,5;9,0;5,1;2,9;15,5;21,3;10,2;1,5;2,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/07/2017;1;68,1;378,7;21;;2;2;2;;0;34,4;13,4;;8,2;8,7;23,1;13,0;5,6;6,6;17,7;0,3;2,4;1,3;1,8;0,1;0,0;12,8;2,5;4,3;19,1;68,1;32,7;22,3;2,4;3,5;2,4;9,3;38,3;21,7;1,5;1,2;1;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/06/2017;1;75,9;444,3;30;29;1;1;1;;0;11,3;3,8;4,3;23,6;2,1;37,5;1,4;1,9;4,1;26,6;4,0;0,0;11,4;6,8;14,5;38,3;12,5;2,1;9,4;2,8;5,8;1,6;3,3;55,5;9,7;1,9;1,3;16,4;54,5;75,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/05/2017;1;80,4;385,4;31;22;1;1;1;;0;0,2;0,1;45,0;0,5;0,0;5,9;16,9;13,6;30,1;15,7;2,2;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,8;1,4;12,9;0,0;8,9;39,0;7,5;0,8;39,1;49,2;1,1;80,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/04/2017;1;39,2;252,6;13;20;1;1;1;;0;0,0;0,9;33,1;4,3;5,5;6,6;2,3;0,0;0,0;6,6;21,8;31,6;39,2;12,7;6,0;0,1;32,4;0,0;0,8;0,0;0,0;0,5;24,4;0,0;0,0;0,0;0,0;0,5;1,5;21,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/03/2017;1;46,3;147,4;5;22;1;1;1;;0;1,1;5,6;0,1;35,5;46,3;0,0;0,1;2,4;13,3;1,2;0,0;5,8;11,5;13,0;0,1;0,5;1,9;0,5;0,1;0,0;0,1;0,0;6,0;0,0;0,0;0,0;0,2;0,0;0,0;0,4;1,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/02/2017;1;5,9;19,4;24;11;1;1;1;;0;1,8;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,5;0,4;0,0;2,6;1,0;3,9;0,5;5,9;0,0;0,0;1,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
834017;1;01/01/2017;1;4,2;6,2;10;5;1;1;1;;0;0,0;0,4;0,0;0,0;0,0;0,0;0,3;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/12/2016;1;;;;;0;0;0;;0;0,3;0,0;1,3;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,1;;0,1;0,3;6,3;0,6;1,0;1,9;0,0;0,4;0,0;2,2;3,8;1,3;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/11/2016;1;7,4;12,9;15;10;1;1;1;;0;0,0;0,0;1,1;0,0;0,1;0,4;1,9;0,3;0,0;0,2;0,0;0,0;0,0;0,1;7,4;0,7;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/10/2016;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,5;0,1;;3,1;0,2;0,0;0,2;0,0;0,1;0,1;0,2;1,5;1,0;0,2;0,0;0,0;0,0;0,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/09/2016;1;;47,7;;;0;1;0;;0;0,4;5,9;2,8;0,0;0,6;2,8;0,0;0,0;0,0;;32,7;2,2;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/08/2016;1;13,2;43,2;24;14;1;1;1;;0;0,0;0,0;0,0;0,7;0,3;1,2;0,8;0,0;0,0;3,8;0,1;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,4;5,6;0,0;0,1;0,0;13,2;0,0;0,0;0,0;8,6;2,2;0,0;5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/07/2016;1;;;;;0;0;0;;0;2,7;0,0;0,6;0,3;1,7;3,7;7,2;0,0;0,1;2,5;2,0;0,1;1,4;11,7;2,4;0,9;;5,3;0,0;23,8;0,0;0,7;0,0;0,9;0,2;0,6;1,4;0,3;0,4;4,6;0,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/06/2016;1;37,9;172,3;4;22;1;1;1;;0;3,9;0,4;18,2;37,9;12,8;3,0;0,0;1,1;0,0;1,2;0,0;0,0;2,2;14,6;0,6;0,1;0,0;0,0;2,6;6,4;0,0;25,0;4,1;0,7;0,6;1,1;10,8;24,8;0,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/05/2016;1;130,8;487,9;10;23;1;1;1;;0;7,5;43,3;0,3;0,1;3,2;20,4;26,5;0,7;41,6;130,8;6,3;3,3;0,0;0,0;0,0;0,4;5,6;0,0;0,0;0,2;0,6;0,0;0,0;0,8;23,4;32,1;1,4;0,0;4,3;116,4;18,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/04/2016;1;67,3;218,2;16;;1;1;0;;0;0,8;3,9;0,0;2,1;6,2;9,3;3,5;0,1;0,0;;6,2;9,2;1,8;10,9;0,1;67,3;67,2;14,2;0,0;1,5;0,0;2,0;0,0;0,2;0,0;10,2;0,0;1,4;0,1;0,0;;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/03/2016;1;72,4;192,4;30;20;1;1;1;;0;0,0;0,0;0,2;22,5;0,0;0,0;0,5;0,0;0,1;0,0;0,0;0,0;0,0;0,0;16,3;8,7;33,2;10,2;0,6;0,0;0,1;4,7;4,8;0,2;3,8;1,2;0,1;1,4;8,8;72,4;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/02/2016;1;12,6;36,0;19;14;1;1;1;;0;4,8;0,5;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;2,5;0,1;11,5;12,6;1,2;0,2;0,7;0,0;0,2;0,2;0,0;0,0;0,1;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
834017;1;01/01/2016;1;20,5;76,6;10;17;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;2,1;20,5;0,9;0,7;0,0;0,7;0,0;0,4;0,0;5,0;3,0;1,0;0,4;8,5;3,1;0,0;0,0;12,9;0,0;0,0;0,2;16,9;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/12/2015;1;29,0;64,9;25;17;1;1;1;;0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,4;2,0;3,1;10,0;0,0;1,5;2,8;5,4;4,1;29,0;0,1;0,5;3,6;1,8;0,1;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/11/2015;1;3,9;11,9;10;10;1;1;1;;0;0,0;0,1;2,1;0,0;1,0;0,0;0,0;0,0;0,0;3,9;0,0;0,0;0,0;0,0;0,2;1,0;0,4;2,8;0,3;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/10/2015;1;5,2;10,8;18;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,8;0,0;0,1;0,3;0,0;2,5;1,2;0,2;0,0;5,2;0,1;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/09/2015;1;9,2;26,8;15;13;1;1;1;;0;9,0;0,1;0,0;0,1;0,0;0,0;0,0;0,2;0,3;0,1;0,2;0,2;0,0;0,0;9,2;1,7;4,5;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/08/2015;1;14,0;77,1;30;21;1;1;1;;0;0,4;12,7;0,1;0,0;6,1;0,1;0,0;1,6;4,3;1,1;7,5;11,7;2,9;0,7;5,0;7,2;0,1;0,4;0,0;0,3;0,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/07/2015;1;89,0;468,2;4;28;1;1;1;;0;7,4;3,8;16,4;89,0;61,0;0,4;0,1;6,6;0,2;0,0;12,1;0,8;4,1;0,0;3,0;10,0;2,1;6,0;6,0;4,0;28,5;17,2;15,9;15,0;0,0;3,0;16,8;52,0;62,0;8,7;16,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
834017;1;01/06/2015;1;94,0;384,9;29;29;1;1;1;;0;0,1;2,5;1,4;34,1;4,4;25,0;35,1;9,9;2,0;2,0;0,1;21,0;0,1;0,6;1,0;0,0;0,1;0,9;4,4;0,2;6,7;14,5;19,8;46,6;32,8;10,8;11,5;0,2;94,0;3,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
834017;1;01/05/2015;1;;164,6;;;0;1;0;;0;0,0;0,0;0,5;5,0;0,0;2,9;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,3;1,2;0,0;0,3;0,2;6,8;11,6;16,5;1,6;5,0;3,1;1,3;1,0;7,7;15,2;2,6;;81,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;
834017;1;01/04/2015;1;26,5;55,2;23;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;0,0;0,0;0,0;0,8;0,0;0,2;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;26,5;6,8;0,4;0,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
